token_id,Shooting,Defense,Vision,Finish,Total Boost
206,42,47,57,50,196
5451,31,32,29,55,147
4112,46,27,47,26,146
9887,51,38,52,46,187
9162,44,48,42,36,170
8846,55,58,55,55,223
5575,49,52,37,43,181
8489,31,59,37,62,189
4455,43,21,64,38,166
3124,56,61,45,45,207
5561,65,41,58,43,207
4459,67,42,57,51,217
8107,51,46,51,46,194
4144,40,37,63,33,173
9291,93,82,40,63,278
1908,42,46,51,24,163
43,66,36,58,49,209
5612,42,35,54,80,211
7576,41,60,39,40,180
5361,34,37,30,13,114
9909,57,48,41,49,195
6944,57,32,51,50,190
8404,77,53,49,58,237
3865,57,53,60,51,221
8390,38,38,76,55,207
7098,46,45,47,17,155
3861,50,35,65,25,175
8555,28,50,36,16,130
391,22,44,26,73,165
3485,55,44,10,54,163
4471,67,32,47,37,183
7124,33,25,87,23,168
7692,44,42,44,39,169
4096,55,51,26,68,200
2296,51,76,40,50,217
3845,27,33,59,49,168
8387,61,78,54,42,235
5768,62,54,64,63,243
5534,51,46,38,61,196
4992,37,67,30,72,206
8926,69,76,64,54,263
812,27,46,48,43,164
3994,38,49,21,46,154
5566,31,47,61,32,171
7712,46,58,32,63,199
6037,41,68,58,6,173
3373,66,49,31,64,210
2825,76,58,70,65,269
6415,44,36,75,38,193
3641,38,45,77,40,200
5057,67,60,69,61,257
7185,33,68,42,44,187
697,40,2,25,52,119
8668,37,61,51,43,192
4494,31,54,52,44,181
7708,56,50,54,29,189
5219,36,45,77,56,214
963,60,41,51,41,193
1399,44,58,47,48,197
8204,52,53,72,36,213
105,53,57,63,54,227
3148,16,53,33,31,133
9543,58,26,45,41,170
5869,36,48,44,86,214
6623,76,57,53,62,248
564,60,34,39,38,171
2884,55,37,51,51,194
2371,67,69,50,63,249
4924,36,33,65,85,219
2469,65,30,70,70,235
5790,72,29,30,58,189
8772,54,35,66,67,222
5936,63,36,68,38,205
5036,31,33,41,49,154
480,52,58,44,49,203
1640,78,61,69,53,261
2570,21,36,72,64,193
8647,56,32,42,50,180
6728,57,45,40,41,183
1395,18,31,58,43,150
3306,59,45,29,9,142
8044,37,55,70,61,223
1534,24,55,77,32,188
273,56,51,52,32,191
3258,43,39,59,34,175
6259,79,53,22,49,203
1490,81,52,34,34,201
5834,56,59,46,45,206
2595,61,54,74,54,243
3747,34,22,62,10,128
2588,16,45,33,95,189
4260,63,74,67,32,236
47,39,45,56,34,174
6729,73,53,47,51,224
8121,48,39,65,38,190
8122,71,50,65,49,235
1324,58,82,48,42,230
9955,21,64,58,35,178
3975,24,54,49,57,184
9149,52,5,66,62,185
9717,61,46,67,44,218
5698,50,68,41,36,195
7690,42,41,23,41,147
5182,45,63,58,56,222
1468,66,42,59,49,216
2650,43,33,36,35,147
4541,56,54,47,65,222
7810,49,47,52,36,184
8131,31,50,59,63,203
605,68,21,70,61,220
4347,77,26,33,26,162
7581,67,26,70,65,228
8920,56,57,32,40,185
3323,49,69,39,62,219
5969,45,36,57,66,204
3658,72,36,32,39,179
1831,11,39,66,25,141
5692,39,61,45,52,197
1272,17,61,27,49,154
6982,33,52,56,16,157
5299,51,22,45,49,167
378,39,74,48,45,206
7919,70,22,61,34,187
5426,54,46,45,58,203
7782,22,42,44,84,192
4649,78,36,62,41,217
9743,59,18,55,50,182
6354,40,38,48,41,167
6672,75,35,55,62,227
3426,54,38,34,51,177
5633,67,40,42,49,198
9803,65,56,32,26,179
7370,53,60,25,65,203
5480,84,38,53,48,223
6267,50,52,30,44,176
993,59,62,31,47,199
5799,45,61,43,39,188
4814,35,75,58,38,206
6021,79,56,83,50,268
3523,29,59,49,53,190
1229,67,80,56,61,264
3993,18,82,43,39,182
879,44,46,58,45,193
989,39,58,47,57,201
8998,18,56,69,23,166
2267,9,45,30,30,114
4470,60,64,36,47,207
6803,35,42,53,59,189
4536,58,70,51,80,259
3533,50,40,22,64,176
2317,40,41,66,80,227
6556,33,51,48,54,186
3355,57,57,47,42,203
8992,47,26,23,54,150
1214,31,42,44,50,167
868,62,52,39,65,218
1255,46,43,65,51,205
5052,57,18,35,59,169
9138,36,91,54,74,255
8088,75,23,71,44,213
9296,49,67,61,45,222
1076,51,38,63,40,192
5618,50,42,79,29,200
3058,52,68,60,59,239
2394,43,49,52,34,178
6839,50,80,48,46,224
394,54,41,38,24,157
4066,29,42,50,46,167
1321,67,55,81,33,236
996,38,27,76,59,200
4575,69,79,43,44,235
3488,51,49,46,31,177
7030,39,49,35,68,191
2269,27,40,56,47,170
8226,59,43,26,50,178
5772,68,44,79,47,238
469,57,53,24,68,202
3054,46,42,53,2,143
5916,66,56,58,12,192
8283,71,70,66,42,249
8916,45,34,44,67,190
1715,34,44,30,46,154
260,43,40,23,52,158
296,49,33,33,33,148
5397,64,51,28,52,195
787,60,33,33,53,179
8580,64,40,41,50,195
5085,33,46,29,53,161
9448,83,23,59,30,195
1773,39,74,56,44,213
5931,61,45,31,51,188
9842,42,78,36,43,199
3409,42,47,46,35,170
373,80,19,57,56,212
5154,50,41,20,50,161
8123,56,17,59,56,188
5781,38,43,35,41,157
3923,58,15,34,28,135
137,42,21,74,74,211
3719,64,58,58,30,210
6044,36,60,48,31,175
6149,64,55,36,63,218
4577,43,58,33,60,194
9723,69,21,48,50,188
6988,21,50,49,81,201
6723,33,58,73,54,218
6951,36,61,36,59,192
6221,53,52,69,63,237
4113,59,22,39,46,166
5345,42,69,47,51,209
8126,37,38,52,51,178
7758,32,50,60,24,166
2437,68,44,50,81,243
299,57,51,73,52,233
992,60,35,33,49,177
4101,69,69,57,50,245
6805,57,36,55,52,200
603,56,63,28,53,200
8767,34,55,45,69,203
2597,36,38,46,81,201
4695,61,39,61,51,212
8188,48,38,46,46,178
834,53,48,62,39,202
8481,81,52,55,47,235
7122,77,42,59,68,246
6481,26,41,55,49,171
9505,24,18,34,46,122
5771,59,22,55,36,172
5356,50,70,44,48,212
6789,26,47,55,65,193
3605,60,58,40,24,182
2613,42,45,82,53,222
6455,50,25,51,81,207
78,76,44,46,35,201
8032,41,43,59,68,211
7429,30,53,43,85,211
5798,34,42,69,66,211
4626,33,43,38,54,168
8454,27,52,21,57,157
6675,35,13,31,54,133
5046,36,68,41,40,185
4301,62,44,53,63,222
6088,55,72,37,46,210
426,48,65,30,57,200
9118,46,53,85,40,224
1406,44,79,31,23,177
4842,57,48,24,0,129
1327,54,49,76,47,226
6257,72,54,68,50,244
7318,29,43,49,73,194
7616,56,38,52,63,209
3191,43,41,59,75,218
9987,59,59,41,51,210
463,52,62,34,51,199
1310,97,65,47,46,255
1620,41,52,56,50,199
5607,61,44,28,19,152
3050,42,24,40,40,146
641,60,69,65,41,235
1222,34,59,46,37,176
3684,31,28,56,52,167
3819,53,57,62,50,222
5015,49,50,74,41,214
3404,52,57,51,30,190
3356,14,42,41,57,154
3086,60,67,54,21,202
212,44,62,51,72,229
3565,50,55,30,53,188
5191,28,42,51,37,158
6192,48,33,27,48,156
1088,77,34,64,38,213
975,66,64,70,66,266
1247,6,72,36,43,157
1096,46,25,47,3,121
8244,61,22,36,57,176
7416,58,11,45,64,178
4754,71,77,46,16,210
2901,35,34,21,80,170
9643,9,70,54,44,177
5133,38,42,38,53,171
8829,47,20,51,47,165
7850,2,44,57,75,178
3457,38,50,34,67,189
9659,39,27,34,74,174
7488,69,33,24,28,154
224,55,26,29,24,134
1847,80,35,58,33,206
6031,60,24,67,39,190
2931,39,60,30,31,160
5668,41,46,0,37,124
6251,26,46,68,69,209
8268,37,21,61,65,184
4692,29,24,42,53,148
3813,70,63,55,49,237
2608,10,15,66,23,114
3247,40,47,22,32,141
6300,59,42,50,38,189
9148,62,25,58,55,200
7624,26,34,67,44,171
7787,29,68,56,55,208
869,35,48,39,74,196
498,44,62,61,19,186
6677,29,59,66,51,205
4764,60,52,60,67,239
980,60,50,75,71,256
2020,49,49,41,69,208
6970,75,67,59,73,274
4429,25,64,29,53,171
3834,54,72,59,14,199
7083,49,66,47,28,190
2130,60,68,24,19,171
9896,90,45,39,39,213
9048,67,25,32,79,203
1572,30,59,62,52,203
4844,47,44,51,37,179
5396,37,74,54,47,212
6698,67,60,48,60,235
1376,54,20,46,61,181
4153,42,53,78,63,236
1604,24,65,66,45,200
2602,40,55,57,33,185
3260,57,70,52,37,216
7078,47,76,72,53,248
6162,32,61,43,35,171
3608,24,39,30,46,139
3310,85,32,57,38,212
1897,53,52,41,41,187
2838,28,39,22,52,141
1249,76,82,80,67,305
4306,51,51,46,23,171
220,28,35,45,55,163
7365,61,45,56,57,219
316,35,22,38,48,143
9119,41,40,90,39,210
9476,51,47,46,35,179
2758,48,54,44,38,184
6745,63,33,46,23,165
5331,60,71,21,42,194
6270,64,37,56,40,197
9860,45,63,72,65,245
2918,48,50,49,36,183
4360,51,58,54,47,210
8412,23,36,60,49,168
5076,57,60,52,51,220
7855,54,30,53,40,177
4912,63,44,52,36,195
8168,36,49,29,61,175
8050,42,39,75,48,204
6605,31,43,68,45,187
8924,82,54,30,50,216
3841,26,45,38,61,170
4864,51,70,50,39,210
9205,54,54,57,63,228
6856,36,48,61,31,176
278,48,29,18,52,147
883,31,23,23,48,125
8739,36,65,57,49,207
3002,40,56,47,74,217
5577,71,51,36,16,174
6179,41,21,43,50,155
2897,50,63,50,70,233
7196,38,23,42,55,158
9940,65,27,26,76,194
9784,66,42,49,42,199
5784,56,57,72,46,231
2815,58,35,57,66,216
3114,48,46,34,57,185
24,61,47,92,35,235
8311,66,48,43,59,216
3248,54,11,39,80,184
4288,14,60,73,45,192
6655,32,82,36,43,193
6621,36,31,62,62,191
5996,16,42,5,55,118
4302,84,84,64,58,290
6197,47,49,49,65,210
8464,45,88,56,58,247
5343,53,14,57,72,196
3295,59,36,54,77,226
8008,38,99,45,65,247
4727,35,50,67,73,225
5490,41,72,52,65,230
9869,90,38,32,0,160
6427,61,35,63,55,214
3097,56,47,64,69,236
1219,60,35,47,64,206
8080,21,65,39,37,162
2286,46,28,57,61,192
5440,95,36,53,27,211
9060,21,63,46,41,171
6760,42,39,41,71,193
676,24,30,76,46,176
9548,33,47,78,64,222
2995,54,73,23,41,191
4516,67,56,39,46,208
5204,46,64,52,45,207
1757,33,62,59,38,192
8885,56,65,20,41,182
5942,54,61,49,60,224
5700,46,69,76,70,261
6378,90,56,32,47,225
739,40,56,35,70,201
268,35,52,55,8,150
4062,45,73,31,19,168
4115,55,62,59,53,229
3390,62,37,58,31,188
7593,48,59,27,72,206
7018,51,46,29,30,156
5708,41,50,32,52,175
5845,82,62,44,34,222
8559,46,45,42,46,179
6473,32,30,47,61,170
5867,56,29,79,41,205
3781,83,57,35,80,255
3376,37,26,31,44,138
6454,42,35,58,48,183
2023,58,50,35,66,209
8987,64,57,23,62,206
2071,66,40,21,38,165
3575,55,40,33,82,210
7520,49,43,91,60,243
7173,32,14,68,47,161
2773,59,42,59,27,187
5146,38,61,44,59,202
259,76,25,34,43,178
4522,66,27,64,55,212
8252,37,59,71,44,211
2604,44,43,45,69,201
6014,76,46,20,53,195
6653,36,27,61,66,190
9094,56,54,61,53,224
4806,50,63,26,73,212
3292,31,17,29,19,96
1759,52,35,26,37,150
3209,58,51,75,54,238
5769,61,61,44,55,221
2582,38,47,50,46,181
2299,53,70,58,42,223
1628,19,67,48,53,187
2934,64,72,57,72,265
8106,32,42,68,56,198
1040,31,46,45,44,166
5392,32,62,53,54,201
8800,66,40,88,33,227
9269,40,30,28,52,150
6842,66,58,40,25,189
385,48,47,48,57,200
9081,65,51,56,53,225
8293,52,37,85,65,239
8344,46,60,91,42,239
1127,60,47,47,37,191
6710,45,46,36,35,162
1485,65,37,63,51,216
356,18,52,66,50,186
6256,45,43,56,35,179
3729,59,34,39,40,172
8614,80,48,44,52,224
6181,33,35,46,45,159
9216,48,36,64,76,224
4157,59,45,26,29,159
2108,64,29,66,46,205
2095,26,82,42,46,196
419,38,58,40,48,184
2418,26,37,22,69,154
4945,35,75,51,42,203
1518,37,65,43,58,203
6583,36,79,27,30,172
6368,73,35,31,49,188
9494,39,67,36,50,192
3421,62,72,51,80,265
2752,49,33,39,65,186
1755,34,34,36,64,168
9371,36,37,57,74,204
8353,51,62,40,57,210
3778,42,74,66,37,219
1857,63,63,31,56,213
245,53,67,59,50,229
7077,29,73,43,42,187
6053,50,45,35,51,181
8831,49,41,79,58,227
7606,36,53,21,56,166
9085,73,63,79,22,237
639,27,72,64,78,241
5142,42,50,70,35,197
6942,61,43,90,44,238
6451,47,44,33,38,162
5588,48,60,33,78,219
5198,52,55,38,73,218
7645,62,31,46,56,195
4712,64,62,54,58,238
8672,33,38,43,47,161
407,30,37,64,16,147
3176,40,53,82,60,235
2609,61,42,40,32,175
9567,66,54,56,50,226
2859,47,76,19,42,184
3414,52,63,55,17,187
8503,56,42,44,58,200
4723,51,52,42,37,182
6806,40,75,55,46,216
7253,42,35,67,57,201
2878,38,55,61,57,211
2409,34,24,27,78,163
8915,83,43,64,64,254
396,49,50,33,37,169
947,51,43,37,19,150
9654,51,58,53,39,201
1573,70,53,53,47,223
9237,52,79,61,52,244
3724,45,63,51,67,226
7309,33,48,52,71,204
721,50,48,29,41,168
1975,24,57,46,57,184
1023,56,40,40,54,190
2387,48,64,76,55,243
775,74,67,58,58,257
5405,85,58,56,64,263
6808,44,8,54,50,156
7892,39,56,45,55,195
4696,20,61,52,83,216
9386,21,47,65,71,204
2521,70,64,13,54,201
4202,53,46,54,65,218
4990,30,63,48,43,184
1675,53,50,51,35,189
7452,64,47,43,79,233
8379,57,40,57,65,219
3133,68,63,51,68,250
5506,50,60,64,55,229
7900,48,73,44,56,221
764,45,65,56,7,173
562,62,80,39,44,225
9243,78,36,8,42,164
7874,38,64,32,62,196
8307,41,40,85,51,217
4103,47,47,59,50,203
9551,48,37,27,38,150
7302,49,62,57,52,220
9462,27,52,59,27,165
9871,31,55,28,43,157
8104,66,52,69,27,214
8967,49,62,82,47,240
7436,64,22,48,51,185
3370,56,58,38,22,174
1791,48,62,60,66,236
3508,54,49,53,26,182
651,35,48,50,53,186
7346,24,53,51,26,154
4443,42,45,44,67,198
7412,42,27,68,28,165
283,48,73,71,32,224
5314,47,59,28,36,170
9334,17,14,64,53,148
8681,40,59,39,45,183
6228,40,58,29,46,173
7,49,43,35,59,186
7637,35,56,65,50,206
766,29,35,55,52,171
6384,79,11,41,53,184
9400,34,55,46,77,212
5812,22,62,24,32,140
389,37,40,53,66,196
7701,51,56,51,43,201
5301,51,45,38,43,177
8115,54,59,52,22,187
6317,99,47,49,61,256
6933,28,39,72,50,189
6164,49,68,40,39,196
4667,51,38,25,68,182
4145,53,51,56,33,193
9276,47,79,45,53,224
2745,42,67,61,57,227
4111,25,39,43,44,151
5880,36,72,52,71,231
315,41,35,48,65,189
6514,59,56,54,51,220
1071,97,23,60,56,236
2728,30,46,50,50,176
7109,61,38,57,50,206
5017,48,44,53,61,206
5368,58,23,51,61,193
3520,55,45,34,37,171
4147,49,36,47,41,173
1613,47,65,70,88,270
5202,70,73,18,46,207
9934,74,23,57,56,210
5971,43,49,65,58,215
7135,48,38,45,53,184
8759,80,35,39,55,209
4873,58,47,19,57,181
120,34,60,56,45,195
1546,59,63,44,57,223
3626,67,54,54,71,246
822,48,39,15,38,140
7871,44,36,19,66,165
4906,66,55,62,52,235
9831,60,55,53,36,204
927,62,53,71,49,235
7306,47,53,39,72,211
5644,6,65,44,22,137
4086,53,64,63,55,235
633,52,35,27,39,153
6408,50,56,86,26,218
2921,41,42,64,76,223
4716,42,62,47,31,182
8989,66,17,81,70,234
4230,18,32,69,50,169
7989,37,30,37,51,155
2688,49,70,53,44,216
1777,46,67,60,62,235
7962,78,81,39,64,262
7626,24,43,54,52,173
8242,56,59,21,22,158
3268,47,36,42,43,168
494,51,33,62,18,164
7952,59,15,51,44,169
7667,66,68,61,50,245
4813,64,34,26,54,178
8959,48,32,36,45,161
59,54,58,45,30,187
482,70,77,41,45,233
1735,53,59,53,34,199
422,70,65,34,35,204
5325,37,77,61,49,224
2700,23,43,54,67,187
8459,51,34,47,67,199
7442,46,46,78,32,202
7564,52,35,41,46,174
9451,65,42,44,64,215
6571,48,43,28,54,173
97,34,36,59,50,179
6981,43,56,32,32,163
9660,58,36,44,66,204
5800,38,47,56,52,193
5669,28,52,61,53,194
3926,86,54,47,15,202
8540,13,61,48,33,155
7736,31,43,53,36,163
5610,57,37,41,8,143
5271,36,66,31,66,199
8761,48,43,60,43,194
4586,6,60,31,42,139
4339,53,42,70,42,207
1949,32,64,55,35,186
1304,57,68,59,58,242
7544,40,45,27,32,144
395,67,60,60,51,238
3045,44,37,54,17,152
829,74,33,73,68,248
5695,35,36,43,73,187
8932,54,42,47,91,234
6240,55,47,32,49,183
7313,69,23,43,33,168
3339,40,69,36,51,196
9287,56,40,44,80,220
7381,30,67,57,48,202
9234,19,30,22,33,104
5459,34,63,57,55,209
1544,27,39,63,34,163
9401,43,57,67,53,220
3516,64,59,80,76,279
9949,67,44,60,57,228
5177,36,40,60,27,163
9228,37,39,82,29,187
3462,39,58,68,52,217
3903,49,58,55,48,210
5959,54,72,39,50,215
2341,48,51,33,64,196
4562,72,53,59,68,252
8267,41,83,68,62,254
9730,68,9,56,73,206
3902,13,28,35,49,125
2943,67,40,38,38,183
4022,61,67,41,42,211
5268,77,100,75,48,300
8741,47,75,67,40,229
1712,33,81,47,24,185
6863,47,45,58,54,204
1379,21,29,56,40,146
4379,56,67,47,41,211
5871,50,62,60,65,237
8930,32,14,41,59,146
9235,43,44,59,67,213
6798,56,62,65,65,248
735,72,60,57,37,226
4524,44,59,64,22,189
3547,39,69,45,55,208
8239,52,56,74,40,222
9110,27,54,65,21,167
3731,44,51,46,29,170
4355,34,60,57,30,181
2879,53,38,44,54,189
8818,20,63,64,53,200
2222,60,59,57,41,217
5537,55,44,52,71,222
4644,75,53,60,48,236
7943,27,41,61,60,189
3757,48,54,72,26,200
5347,56,37,55,55,203
9375,27,34,43,46,150
3169,43,50,61,66,220
4300,46,29,30,48,153
4465,62,58,62,46,228
106,80,66,79,42,267
826,63,30,29,62,184
9102,46,41,43,79,209
9816,38,50,27,63,178
5728,43,55,47,63,208
9526,52,55,32,41,180
6105,38,35,60,63,196
3332,45,59,38,35,177
438,68,74,36,15,193
9394,50,75,41,66,232
9223,52,69,39,67,227
9209,65,23,65,61,214
7515,60,50,51,56,217
6171,79,31,56,68,234
3431,58,55,28,46,187
4861,66,49,48,41,204
5776,72,50,48,55,225
4932,50,50,37,30,167
7972,35,83,33,45,196
5058,48,40,21,68,177
4709,56,48,73,38,215
6630,40,52,47,77,216
6287,44,68,48,61,221
3502,53,68,70,39,230
4774,31,68,25,62,186
714,82,42,35,58,217
5114,72,17,32,20,141
7153,66,66,44,41,217
5352,21,67,60,60,208
2351,46,39,85,50,220
9675,93,60,47,38,238
8487,43,67,34,45,189
1971,20,70,29,58,177
2630,69,43,57,69,238
7682,52,47,46,25,170
6163,62,66,23,73,224
6966,51,72,31,72,226
917,29,65,29,47,170
8081,70,33,58,31,192
2153,55,45,26,53,179
271,37,39,73,45,194
4748,70,35,18,78,201
9188,26,53,50,61,190
4501,29,49,54,50,182
6663,50,34,66,58,208
5600,40,61,51,23,175
7382,88,42,72,50,252
6527,60,33,43,48,184
5624,38,62,46,69,215
6398,44,43,52,37,176
4107,29,55,26,43,153
1392,60,48,71,46,225
9676,33,75,49,53,210
6504,71,68,68,53,260
5682,59,42,84,84,269
1551,61,51,58,48,218
7817,47,39,46,85,217
9609,19,69,94,30,212
2888,56,53,56,33,198
7148,62,45,46,64,217
4133,35,27,48,36,146
9015,24,34,50,41,149
2967,38,55,48,48,189
193,14,43,42,30,129
5742,48,51,59,41,199
6462,42,34,50,55,181
6350,50,62,52,65,229
2063,69,59,66,87,281
5690,35,67,63,57,222
6884,44,59,41,55,199
1274,39,38,34,73,184
8119,40,47,63,43,193
8147,63,71,68,51,253
4678,59,52,46,38,195
6370,60,51,42,24,177
4014,41,27,56,51,175
5903,38,56,58,30,182
1480,35,56,61,40,192
9556,57,23,57,37,174
5711,59,68,45,29,201
7426,73,32,31,26,162
404,57,42,3,72,174
1378,37,55,100,58,250
3822,48,4,54,56,162
578,44,54,67,27,192
616,44,76,23,35,178
4295,61,48,57,76,242
9604,59,44,60,56,219
9971,35,47,68,53,203
7502,74,53,58,46,231
8956,33,64,43,57,197
281,37,56,25,73,191
5275,60,49,33,62,204
7583,33,21,59,57,170
7550,61,31,66,9,167
2652,37,31,50,53,171
5143,68,54,53,55,230
507,55,41,54,47,197
4964,84,64,26,40,214
4789,75,52,58,52,237
591,70,56,38,48,212
8844,53,21,47,28,149
7266,29,42,54,43,168
6388,60,68,46,40,214
7625,58,61,62,62,243
3687,61,21,29,53,164
4832,37,42,36,53,168
3758,69,48,63,59,239
4971,36,49,41,57,183
3945,36,51,63,47,197
6704,63,36,44,64,207
974,55,77,31,31,194
3681,48,54,56,69,227
800,74,64,45,34,217
1634,43,59,56,60,218
5183,53,56,41,79,229
4880,72,47,78,35,232
8587,70,39,47,46,202
5782,88,57,82,66,293
2209,33,70,65,39,207
2533,30,42,64,64,200
8726,87,48,54,53,242
153,26,58,35,24,143
7700,56,35,50,51,192
9983,61,26,67,38,192
8250,48,61,52,64,225
4365,52,20,77,28,177
5483,75,33,15,51,174
923,15,84,43,56,198
7019,33,47,42,50,172
9587,42,27,57,37,163
5378,3,42,45,54,144
1120,51,54,16,64,185
997,42,35,36,62,175
8113,74,58,31,43,206
9772,39,4,32,65,140
8971,66,48,55,57,226
8362,54,57,58,51,220
8523,49,59,43,56,207
6463,53,37,44,78,212
4303,38,63,42,36,179
3966,32,49,55,27,163
7812,22,64,70,71,227
7246,58,62,22,26,168
3749,33,60,39,49,181
1987,0,47,41,60,148
6601,50,50,59,31,190
624,8,59,40,39,146
3080,62,86,58,69,275
7604,67,85,38,36,226
2505,22,64,29,68,183
4571,41,59,70,26,196
2548,68,23,39,60,190
6289,40,42,37,36,155
4533,44,33,61,60,198
520,37,29,64,75,205
7272,56,20,50,79,205
6349,39,70,88,44,241
4835,60,84,56,45,245
2856,48,7,90,37,182
4440,39,35,39,45,158
3816,50,52,22,36,160
9733,21,60,41,54,176
6499,58,47,53,37,195
9352,40,35,50,28,153
867,53,53,41,62,209
8156,33,55,68,28,184
7184,52,9,37,51,149
9272,56,64,8,32,160
6656,84,51,49,29,213
5102,59,79,67,44,249
2457,59,28,58,28,173
5982,32,39,56,38,165
9369,39,40,48,60,187
6524,24,67,75,34,200
9926,31,53,27,28,139
3041,54,55,37,57,203
280,66,41,58,49,214
4044,68,40,17,48,173
9168,34,50,66,49,199
9071,22,35,36,54,147
8443,31,28,55,15,129
2149,42,17,53,33,145
7004,57,32,24,43,156
4419,23,6,32,43,104
3760,73,32,45,55,205
4503,58,42,20,48,168
4783,52,65,35,51,203
1421,50,46,53,34,183
7469,49,56,37,43,185
4140,54,30,16,62,162
85,43,66,85,56,250
6433,62,39,54,51,206
9879,48,32,44,48,172
9626,50,31,53,24,158
5393,42,58,59,69,228
7312,35,44,69,50,198
2103,43,51,66,69,229
1771,30,38,36,67,171
9612,43,72,86,44,245
6565,47,31,64,47,189
2839,58,80,36,43,217
6900,68,79,54,54,255
5788,43,53,60,43,199
9930,57,60,41,80,238
5527,39,44,47,31,161
4599,18,29,49,50,146
1952,33,38,47,26,144
4737,8,42,50,37,137
491,48,50,39,38,175
5687,47,48,52,35,182
6000,40,59,72,61,232
9109,52,51,79,47,229
6480,66,38,34,31,169
7633,59,60,64,54,237
6537,28,48,42,70,188
2776,36,52,34,53,175
5805,56,38,42,56,192
1119,43,28,59,61,191
4249,79,64,50,38,231
2785,49,48,70,35,202
1574,39,72,52,32,195
3378,77,43,41,75,236
6976,32,43,76,53,204
2854,35,84,45,67,231
3230,27,45,70,73,215
3282,40,53,66,44,203
5941,12,47,67,38,164
8556,61,58,56,55,230
6927,71,49,35,70,225
1090,28,53,29,70,180
8803,55,60,43,38,196
2266,59,57,59,46,221
9046,78,38,25,58,199
8265,46,62,57,86,251
6262,58,64,24,53,199
2523,54,62,50,30,196
2146,38,51,65,59,213
4573,37,70,44,44,195
2621,69,40,70,69,248
3401,46,59,25,50,180
4212,43,53,46,34,176
4290,39,22,39,63,163
4180,16,54,78,45,193
3677,67,42,36,29,174
9305,50,72,60,49,231
9738,41,58,56,73,228
6476,72,79,29,57,237
7186,41,37,51,48,177
847,31,44,48,18,141
895,7,39,41,44,131
8371,72,55,59,45,231
7105,31,55,52,70,208
82,34,54,47,76,211
7440,20,48,67,50,185
9861,34,35,33,52,154
3872,36,47,58,35,176
8328,37,21,57,50,165
1047,65,59,52,63,239
3908,23,48,66,71,208
8093,61,50,45,41,197
6254,45,74,51,36,206
458,86,38,40,47,211
6411,51,55,61,63,230
1516,65,48,59,54,226
2841,28,29,58,35,150
1151,43,39,64,52,198
2302,52,48,31,48,179
726,49,41,33,73,196
1751,57,67,48,56,228
550,42,34,68,65,209
499,54,31,43,69,197
8330,60,31,37,59,187
7357,48,47,43,44,182
169,58,69,38,58,223
4983,46,71,26,45,188
6833,37,85,55,60,237
5134,94,23,53,61,231
885,63,59,38,20,180
2636,60,64,2,69,195
2105,41,32,56,52,181
655,23,25,28,37,113
1060,49,44,60,61,214
8514,41,65,50,57,213
3144,33,44,55,16,148
2736,57,48,32,48,185
5938,13,29,74,29,145
6859,10,60,55,71,196
7685,66,82,75,75,298
8621,50,39,74,68,231
4671,44,53,38,55,190
744,80,23,57,45,205
6079,56,44,43,56,199
5164,28,78,32,77,215
7904,47,30,37,67,181
6638,38,48,39,17,142
1586,15,56,60,82,213
1025,25,44,35,45,149
642,57,68,79,54,258
9239,39,20,29,45,133
6567,32,64,50,79,225
9822,39,51,60,62,212
5802,55,29,49,47,180
1507,43,49,32,65,189
8338,45,63,46,47,201
8838,41,30,58,50,179
2471,74,60,34,79,247
1332,28,66,11,39,144
3256,59,24,62,24,169
2557,31,23,68,42,164
8392,18,70,60,67,215
6060,47,45,51,25,168
6770,56,36,81,31,204
1940,61,55,76,48,240
6453,23,68,51,49,191
1005,33,61,42,32,168
3859,49,63,27,29,168
9482,47,57,76,61,241
3621,17,42,26,38,123
7790,47,32,63,55,197
3177,52,48,33,46,179
8291,56,54,10,69,189
3785,68,36,61,68,233
1552,34,62,39,83,218
3837,47,44,77,32,200
548,58,57,36,50,201
269,44,43,49,80,216
2401,64,66,49,64,243
8256,63,49,41,57,210
6241,54,43,76,38,211
4376,29,55,59,55,198
4074,49,70,58,35,212
9470,48,26,65,55,194
9198,50,68,51,33,202
9621,64,40,64,90,258
1320,59,61,65,62,247
9466,74,52,64,36,226
9184,42,23,96,26,187
2612,57,64,53,54,228
48,57,49,28,73,207
5606,26,51,14,60,151
1055,42,72,48,37,199
2997,54,87,39,46,226
3895,26,52,29,45,152
9180,60,49,47,63,219
1038,55,71,31,28,185
750,55,69,47,76,247
1128,40,35,73,60,208
2657,63,56,80,63,262
9918,39,30,56,90,215
8210,34,64,38,42,178
8475,37,48,82,55,222
1456,55,84,76,45,260
403,42,56,57,58,213
914,45,50,70,71,236
3387,18,34,44,50,146
9230,45,35,21,67,168
7536,43,42,77,68,230
3023,37,5,64,68,174
1211,72,52,44,42,210
2805,75,60,31,53,219
5447,50,59,20,71,200
139,76,59,39,44,218
1461,62,28,35,22,147
4004,55,46,60,66,227
4279,51,69,45,52,217
9187,44,56,45,84,229
4268,24,49,84,48,205
9199,63,70,58,32,223
4138,36,9,72,53,170
9997,59,58,77,23,217
8053,64,15,59,51,189
